batch,acc,batch,loss,size
98,0.844847,98,0.663104,10
99,0.852697,99,0.586802,10
100,0.859304,100,0.612425,10
101,0.889633,101,0.495477,10
102,0.858506,102,0.566462,10
103,0.88028,103,0.53635,10
104,0.877962,104,0.554404,10
105,0.857309,105,0.595523,10
106,0.842344,106,0.702316,10
107,0.884234,107,0.531268,10
108,0.879327,108,0.546417,10
109,0.873585,109,0.566691,10
110,0.894303,110,0.500545,10
111,0.875238,111,0.57992,10
112,0.907049,112,0.500682,10
113,0.924909,113,0.4006,10
114,0.892553,114,0.539588,10
115,0.920189,115,0.413074,10
116,0.87049,116,0.539717,10
117,0.789431,117,0.819959,10
118,0.901135,118,0.479338,10
119,0.89729,119,0.497337,10
120,0.923418,120,0.423908,10
121,0.918262,121,0.483281,10
122,0.903072,122,0.481644,10
123,0.787461,123,0.955443,10
124,0.870815,124,0.551734,10
125,0.856284,125,0.593931,10
126,0.864404,126,0.619636,10
127,0.781119,127,0.905336,10
128,0.827055,128,0.665475,10
129,0.900407,129,0.47096,10
130,0.871907,130,0.538139,10
131,0.836765,131,0.636417,10
132,0.819099,132,0.701915,10
133,0.855316,133,0.57088,10
134,0.879232,134,0.503403,10
135,0.88984,135,0.486139,10
136,0.883604,136,0.537075,10
137,0.816154,137,0.799814,10
138,0.788606,138,0.781809,10
139,0.905838,139,0.488056,10
140,0.934322,140,0.41182,10
141,0.853215,141,0.606897,10
142,0.880485,142,0.662465,10
143,0.88751,143,0.574905,10
144,0.712261,144,0.952736,10
145,0.846086,145,0.654265,10
0,0.885721,0,0.502388,10
1,0.894637,1,0.50653,10
2,0.748376,2,0.91115,10
3,0.873647,3,0.563714,10
4,0.865695,4,0.567552,10
5,0.876617,5,0.51329,10
6,0.883112,6,0.483236,10
7,0.898595,7,0.465202,10
8,0.800513,8,0.712355,10
9,0.846904,9,0.630341,10
10,0.841341,10,0.636805,10
11,0.852287,11,0.590135,10
12,0.866871,12,0.616042,10
13,0.845996,13,0.674296,10
14,0.884178,14,0.501488,10
15,0.889657,15,0.496996,10
16,0.902217,16,0.454681,10
17,0.850114,17,0.648872,10
18,0.870454,18,0.591862,10
19,0.866162,19,0.551921,10
20,0.889768,20,0.509894,10
21,0.866046,21,0.590868,10
22,0.856494,22,0.570909,10
23,0.873217,23,0.568958,10
24,0.85349,24,0.654404,10
25,0.827422,25,0.668534,10
26,0.887261,26,0.56913,10
27,0.754905,27,0.860299,10
28,0.820795,28,0.694324,10
29,0.850015,29,0.622311,10
30,0.821256,30,0.651923,10
31,0.836275,31,0.690879,10
32,0.849749,32,0.611662,10
33,0.876724,33,0.525875,10
34,0.864749,34,0.610607,10
35,0.88294,35,0.510149,10
36,0.820423,36,0.695002,10
37,0.915189,37,0.438367,10
38,0.822768,38,0.778081,10
39,0.866789,39,0.554179,10
40,0.888118,40,0.528834,10
41,0.838878,41,0.69566,10
42,0.844061,42,0.605288,10
43,0.877771,43,0.53108,10
44,0.88529,44,0.491602,10
45,0.852561,45,0.552265,10
46,0.818392,46,0.694596,10
47,0.812827,47,0.850258,10
48,0.826232,48,0.633592,10
49,0.878919,49,0.567267,10
50,0.864252,50,0.637132,10
51,0.858437,51,0.633928,10
52,0.882717,52,0.555486,10
53,0.881169,53,0.48225,10
54,0.906545,54,0.515608,10
55,0.933624,55,0.407188,10
56,0.90751,56,0.476407,10
57,0.838066,57,0.64663,10
58,0.885549,58,0.589784,10
59,0.835099,59,0.683653,10
60,0.874317,60,0.556081,10
61,0.918629,61,0.447439,10
62,0.838367,62,0.66805,10
63,0.863066,63,0.51753,10
64,0.799235,64,0.832362,10
65,0.869346,65,0.599108,10
66,0.867963,66,0.57964,10
67,0.856689,67,0.53413,10
68,0.902464,68,0.505951,10
69,0.871391,69,0.574508,10
70,0.867999,70,0.606922,10
71,0.798545,71,0.759144,10
72,0.893982,72,0.478838,10
73,0.891672,73,0.488318,10
74,0.907227,74,0.467807,10
75,0.872629,75,0.561557,10
76,0.898948,76,0.462761,10
77,0.904628,77,0.491889,10
78,0.832753,78,0.687268,10
79,0.869271,79,0.547342,10
80,0.821357,80,0.698936,10
81,0.885519,81,0.525147,10
82,0.856191,82,0.613245,10
83,0.850258,83,0.58589,10
84,0.812032,84,0.861023,10
85,0.804479,85,0.782399,10
86,0.902715,86,0.479149,10
87,0.885302,87,0.515744,10
88,0.830706,88,0.653509,10
89,0.851027,89,0.620473,10
90,0.846832,90,0.645511,10
91,0.898735,91,0.477127,10
92,0.873414,92,0.517387,10
93,0.907572,93,0.446088,10
94,0.812367,94,0.724272,10
95,0.88953,95,0.552212,10
96,0.877629,96,0.597652,10
97,0.831171,97,0.614285,10
98,0.880569,98,0.531323,10
99,0.904571,99,0.500343,10
100,0.872898,100,0.535752,10
101,0.881988,101,0.527628,10
102,0.862461,102,0.587778,10
103,0.886012,103,0.550308,10
104,0.858156,104,0.595106,10
105,0.888258,105,0.521472,10
106,0.857305,106,0.578134,10
107,0.903751,107,0.478023,10
108,0.857932,108,0.618781,10
109,0.868918,109,0.660917,10
110,0.874819,110,0.502934,10
111,0.873998,111,0.514546,10
112,0.874353,112,0.521072,10
113,0.751395,113,0.921935,10
114,0.910199,114,0.457459,10
115,0.87674,115,0.582202,10
116,0.883903,116,0.551325,10
117,0.908028,117,0.471154,10
118,0.929692,118,0.401709,10
119,0.910239,119,0.451334,10
120,0.889737,120,0.525535,10
121,0.819418,121,0.80147,10
122,0.876601,122,0.561923,10
123,0.869775,123,0.549609,10
124,0.870128,124,0.568549,10
125,0.871915,125,0.539409,10
126,0.827213,126,0.68726,10
127,0.833604,127,0.64446,10
128,0.819603,128,0.66306,10
129,0.821838,129,0.76241,10
130,0.860143,130,0.604136,10
131,0.898454,131,0.475932,10
132,0.875082,132,0.541566,10
133,0.848334,133,0.587468,10
134,0.908957,134,0.461669,10
135,0.889583,135,0.525483,10
136,0.930342,136,0.373332,10
137,0.786259,137,0.830609,10
138,0.864474,138,0.559319,10
139,0.869924,139,0.600129,10
140,0.899102,140,0.485658,10
141,0.89209,141,0.5034,10
142,0.907512,142,0.467915,10
143,0.879146,143,0.556318,10
144,0.90517,144,0.482929,10
145,0.876822,145,0.56036,10
0,0.909648,0,0.459449,10
1,0.896738,1,0.494988,10
2,0.91548,2,0.456739,10
3,0.849261,3,0.632096,10
4,0.889721,4,0.526268,10
5,0.857588,5,0.611522,10
6,0.911959,6,0.438149,10
7,0.905824,7,0.47251,10
8,0.841137,8,0.694231,10
9,0.818621,9,0.663852,10
10,0.912704,10,0.471692,10
11,0.866455,11,0.55424,10
12,0.80646,12,0.815408,10
13,0.867359,13,0.575736,10
14,0.899488,14,0.445593,10
15,0.885079,15,0.56232,10
16,0.882117,16,0.537449,10
17,0.909431,17,0.461727,10
18,0.901589,18,0.483671,10
19,0.878476,19,0.531949,10
20,0.87569,20,0.546217,10
21,0.85407,21,0.589604,10
22,0.918308,22,0.422945,10
23,0.828941,23,0.63891,10
24,0.883006,24,0.530477,10
25,0.888043,25,0.499688,10
26,0.90703,26,0.473564,10
27,0.902424,27,0.521162,10
28,0.875403,28,0.547986,10
29,0.89288,29,0.525244,10
30,0.862333,30,0.620512,10
31,0.905804,31,0.43964,10
32,0.917768,32,0.457031,10
33,0.904385,33,0.464631,10
34,0.939119,34,0.367755,10
35,0.776872,35,0.766934,10
36,0.829054,36,0.63514,10
37,0.867399,37,0.570977,10
38,0.879782,38,0.587358,10
39,0.896196,39,0.491852,10
40,0.870452,40,0.567379,10
41,0.87519,41,0.557275,10
42,0.912889,42,0.481731,10
43,0.825116,43,0.746415,10
44,0.79484,44,0.73994,10
45,0.856159,45,0.592956,10
46,0.86097,46,0.636513,10
47,0.891755,47,0.512225,10
48,0.876836,48,0.575154,10
49,0.873575,49,0.550869,10
50,0.932022,50,0.399391,10
51,0.889234,51,0.539169,10
52,0.9176,52,0.435283,10
53,0.91262,53,0.442483,10
54,0.880437,54,0.510961,10
55,0.820821,55,0.725843,10
56,0.901561,56,0.459105,10
57,0.884417,57,0.561341,10
58,0.906039,58,0.442112,10
59,0.912397,59,0.454869,10
60,0.857076,60,0.580423,10
61,0.849417,61,0.616112,10
62,0.898803,62,0.458325,10
63,0.907024,63,0.500239,10
64,0.899397,64,0.50812,10
65,0.888058,65,0.512565,10
66,0.799677,66,0.802828,10
67,0.899112,67,0.542913,10
68,0.813698,68,0.702459,10
69,0.900082,69,0.472781,10
70,0.91849,70,0.438344,10
71,0.869904,71,0.541655,10
72,0.864298,72,0.546323,10
73,0.891411,73,0.486103,10
74,0.82897,74,0.63181,10
75,0.874345,75,0.57573,10
76,0.870389,76,0.537963,10
77,0.877707,77,0.556204,10
78,0.817152,78,0.715707,10
79,0.886143,79,0.541108,10
80,0.890394,80,0.484765,10
81,0.860382,81,0.592749,10
82,0.915171,82,0.427128,10
83,0.833648,83,0.64698,10
84,0.890002,84,0.517992,10
85,0.871072,85,0.54549,10
86,0.820119,86,0.682133,10
87,0.881005,87,0.535081,10
88,0.898316,88,0.53661,10
89,0.728641,89,1.07032,10
90,0.842991,90,0.669025,10
91,0.860079,91,0.572021,10
92,0.870257,92,0.538052,10
93,0.875586,93,0.521457,10
94,0.856464,94,0.588337,10
95,0.906573,95,0.48307,10
96,0.84108,96,0.590126,10
97,0.857291,97,0.643003,10
98,0.860818,98,0.625365,10
99,0.866116,99,0.586019,10
100,0.913437,100,0.43277,10
101,0.859746,101,0.599244,10
102,0.879018,102,0.520994,10
103,0.907102,103,0.464536,10
104,0.887648,104,0.497227,10
105,0.871883,105,0.556467,10
106,0.835888,106,0.675938,10
107,0.833819,107,0.611597,10
108,0.919863,108,0.420285,10
109,0.898139,109,0.463163,10
110,0.861889,110,0.60761,10
111,0.901714,111,0.499637,10
112,0.816331,112,0.698419,10
113,0.861727,113,0.598033,10
114,0.903143,114,0.483367,10
115,0.896833,115,0.449281,10
116,0.904541,116,0.513308,10
117,0.817822,117,0.733458,10
118,0.855752,118,0.641006,10
119,0.833875,119,0.676335,10
120,0.901067,120,0.512622,10
121,0.893483,121,0.517651,10
122,0.884613,122,0.548035,10
123,0.836598,123,0.617771,10
124,0.909866,124,0.432456,10
125,0.904802,125,0.456824,10
126,0.856163,126,0.620792,10
127,0.891421,127,0.525918,10
128,0.909117,128,0.459488,10
129,0.909371,129,0.489718,10
130,0.876782,130,0.524832,10
131,0.910151,131,0.452748,10
132,0.879828,132,0.563164,10
133,0.882847,133,0.535879,10
134,0.904822,134,0.55226,10
135,0.885208,135,0.500488,10
136,0.869781,136,0.568809,10
137,0.841062,137,0.608338,10
138,0.867073,138,0.539509,10
139,0.820711,139,0.735322,10
140,0.891319,140,0.524216,10
141,0.87347,141,0.529151,10
142,0.878315,142,0.592703,10
143,0.858915,143,0.577916,10
144,0.890542,144,0.535874,10
145,0.899331,145,0.504676,10
0,0.896967,0,0.467546,10
1,0.893938,1,0.487764,10
2,0.817479,2,0.724108,10
3,0.876134,3,0.551121,10
4,0.894783,4,0.514496,10
5,0.833415,5,0.64454,10
6,0.853377,6,0.625268,10
7,0.850186,7,0.6066,10
8,0.838092,8,0.623557,10
9,0.850771,9,0.622209,10
10,0.913844,10,0.438122,10
11,0.908736,11,0.471567,10
12,0.878546,12,0.557338,10
13,0.866538,13,0.542634,10
14,0.762498,14,1.00083,10
15,0.837991,15,0.618185,10
16,0.883413,16,0.522354,10
17,0.90751,17,0.473958,10
18,0.901511,18,0.550337,10
19,0.813708,19,0.709887,10
20,0.847296,20,0.632682,10
21,0.814073,21,0.659271,10
22,0.86605,22,0.605701,10
23,0.886827,23,0.520838,10
24,0.842601,24,0.67569,10
25,0.844845,25,0.612176,10
26,0.865968,26,0.675369,10
27,0.810236,27,0.798489,10
28,0.903137,28,0.502739,10
29,0.88193,29,0.574263,10
30,0.784389,30,0.874932,10
31,0.819137,31,0.707822,10
32,0.85916,32,0.575177,10
33,0.876167,33,0.550295,10
34,0.878704,34,0.546787,10
35,0.799608,35,0.745712,10
36,0.873462,36,0.566035,10
37,0.899347,37,0.493743,10
38,0.885832,38,0.543696,10
39,0.92581,39,0.431817,10
40,0.911395,40,0.433948,10
41,0.914503,41,0.442242,10
42,0.928191,42,0.398229,10
43,0.898677,43,0.53025,10
44,0.90993,44,0.455328,10
45,0.890035,45,0.502778,10
46,0.910914,46,0.477374,10
47,0.893569,47,0.502686,10
48,0.931946,48,0.377404,10
49,0.817555,49,0.728935,10
50,0.867262,50,0.54876,10
51,0.909164,51,0.441806,10
52,0.88775,52,0.488,10
53,0.84615,53,0.657525,10
54,0.839744,54,0.609482,10
55,0.906859,55,0.491595,10
56,0.901367,56,0.455558,10
57,0.830828,57,0.701728,10
58,0.874556,58,0.538487,10
59,0.834074,59,0.993591,10
60,0.791194,60,0.778911,10
61,0.831244,61,0.76787,10
62,0.900999,62,0.460976,10
63,0.891732,63,0.487166,10
64,0.869743,64,0.594312,10
65,0.86896,65,0.577408,10
66,0.884196,66,0.555394,10
67,0.823832,67,0.652394,10
68,0.818784,68,0.781659,10
69,0.845223,69,0.661953,10
70,0.770943,70,0.865627,10
71,0.889215,71,0.512606,10
72,0.857454,72,0.585086,10
73,0.872117,73,0.579027,10
74,0.915127,74,0.440506,10
75,0.913712,75,0.445937,10
76,0.839382,76,0.741219,10
77,0.948277,77,0.373451,10
78,0.893854,78,0.576081,10
79,0.867032,79,0.548202,10
80,0.884569,80,0.492245,10
81,0.905089,81,0.482525,10
82,0.886622,82,0.530442,10
83,0.857576,83,0.587335,10
84,0.88997,84,0.474097,10
85,0.887632,85,0.506159,10
86,0.757821,86,0.894564,10
87,0.862206,87,0.590858,10
88,0.847021,88,0.707416,10
89,0.845325,89,0.742331,10
90,0.836339,90,0.749809,10
91,0.858292,91,0.672848,10
92,0.815442,92,0.731111,10
93,0.870287,93,0.611008,10
94,0.898874,94,0.493088,10
95,0.859346,95,0.605353,10
96,0.886255,96,0.565754,10
97,0.845125,97,0.628108,10
98,0.877283,98,0.527049,10
99,0.88486,99,0.502232,10
100,0.831765,100,0.657571,10
101,0.878707,101,0.551557,10
102,0.926517,102,0.387937,10
103,0.869546,103,0.626045,10
104,0.849901,104,0.603187,10
105,0.871766,105,0.544644,10
106,0.919827,106,0.449952,10
107,0.919591,107,0.416837,10
108,0.896202,108,0.495702,10
109,0.825628,109,0.701661,10
110,0.890988,110,0.499608,10
111,0.855886,111,0.63746,10
112,0.915101,112,0.466987,10
113,0.845357,113,0.623043,10
114,0.885577,114,0.510143,10
115,0.865817,115,0.634191,10
116,0.918226,116,0.425843,10
117,0.868065,117,0.561904,10
118,0.854644,118,0.672606,10
119,0.875395,119,0.572882,10
120,0.875497,120,0.551818,10
121,0.847685,121,0.659177,10
122,0.897039,122,0.502617,10
123,0.861697,123,0.572128,10
124,0.886456,124,0.578942,10
125,0.840307,125,0.581809,10
126,0.877306,126,0.558134,10
127,0.848137,127,0.589541,10
128,0.894725,128,0.473956,10
129,0.794269,129,0.784485,10
130,0.846566,130,0.589852,10
131,0.869267,131,0.599417,10
132,0.889232,132,0.510559,10
133,0.792714,133,0.813375,10
134,0.885498,134,0.535518,10
135,0.848041,135,0.607128,10
136,0.803088,136,0.751816,10
137,0.768527,137,0.872261,10
138,0.807484,138,0.735067,10
139,0.816857,139,0.741975,10
140,0.85972,140,0.549628,10
141,0.891905,141,0.49154,10
142,0.861781,142,0.594108,10
143,0.897507,143,0.502285,10
144,0.869277,144,0.553533,10
145,0.841899,145,0.69662,10
0,0.838485,0,0.640018,10
1,0.887441,1,0.521225,10
2,0.922613,2,0.408135,10
3,0.869825,3,0.542951,10
4,0.88482,4,0.523385,10
5,0.89291,5,0.486373,10
6,0.86477,6,0.576793,10
7,0.923542,7,0.454036,10
8,0.838973,8,0.683305,10
9,0.882285,9,0.577288,10
10,0.830593,10,0.645077,10
11,0.894874,11,0.537984,10
12,0.910001,12,0.470989,10
13,0.901537,13,0.45231,10
14,0.888172,14,0.543462,10
15,0.918766,15,0.460498,10
16,0.91435,16,0.410034,10
17,0.875813,17,0.586178,10
18,0.834487,18,0.642003,10
19,0.874849,19,0.569924,10
20,0.841646,20,0.670404,10
21,0.80347,21,0.813496,10
22,0.860669,22,0.574949,10
23,0.925315,23,0.405211,10
24,0.891666,24,0.509164,10
25,0.847545,25,0.584052,10
26,0.851762,26,0.620564,10
27,0.773372,27,0.826933,10
28,0.911883,28,0.534094,10
29,0.851473,29,0.618649,10
30,0.843215,30,0.616515,10
31,0.872001,31,0.585227,10
32,0.745101,32,0.985345,10
33,0.86486,33,0.565841,10
34,0.903161,34,0.46498,10
35,0.835171,35,0.650045,10
36,0.860669,36,0.625368,10
37,0.761151,37,0.917111,10
38,0.779076,38,0.785998,10
39,0.900796,39,0.511788,10
40,0.904833,40,0.497061,10
41,0.878996,41,0.525692,10
42,0.903339,42,0.458724,10
43,0.856093,43,0.612552,10
44,0.855931,44,0.595414,10
45,0.885928,45,0.503161,10
46,0.738304,46,1.02582,10
47,0.827254,47,0.877593,10
48,0.832345,48,0.69442,10
49,0.836002,49,0.629589,10
50,0.844151,50,0.689598,10
51,0.870652,51,0.61157,10
52,0.856691,52,0.616097,10
53,0.915881,53,0.483255,10
54,0.811189,54,0.854192,10
55,0.887676,55,0.503063,10
56,0.894594,56,0.497464,10
57,0.879339,57,0.570813,10
58,0.847009,58,0.58544,10
59,0.931986,59,0.411469,10
60,0.893655,60,0.487874,10
61,0.903502,61,0.437329,10
62,0.831272,62,0.708976,10
63,0.917588,63,0.437722,10
64,0.870578,64,0.512869,10
65,0.829303,65,0.673287,10
66,0.915183,66,0.441812,10
67,0.821238,67,0.812758,10
68,0.911392,68,0.461112,10
69,0.910554,69,0.470975,10
70,0.836667,70,0.728849,10
71,0.818854,71,0.680539,10
72,0.873984,72,0.574503,10
73,0.821959,73,0.686929,10
74,0.882708,74,0.580171,10
75,0.897569,75,0.482451,10
76,0.88705,76,0.498869,10
77,0.925066,77,0.443734,10
78,0.907875,78,0.495234,10
79,0.88521,79,0.529585,10
80,0.931821,80,0.391355,10
81,0.882775,81,0.4864,10
82,0.856711,82,0.642816,10
83,0.85584,83,0.568266,10
84,0.877729,84,0.539001,10
85,0.852203,85,0.619799,10
86,0.924036,86,0.40144,10
87,0.896718,87,0.482327,10
88,0.79396,88,0.786504,10
89,0.868906,89,0.557729,10
90,0.84548,90,0.639808,10
91,0.875953,91,0.494043,10
92,0.842834,92,0.60035,10
93,0.884864,93,0.560691,10
94,0.868615,94,0.603188,10
95,0.895425,95,0.479876,10
96,0.874598,96,0.557529,10
97,0.880979,97,0.521572,10
98,0.871463,98,0.523683,10
99,0.881571,99,0.56682,10
100,0.885946,100,0.552008,10
101,0.884832,101,0.520604,10
102,0.899239,102,0.499741,10
103,0.832442,103,0.678319,10
104,0.892902,104,0.502166,10
105,0.806452,105,0.777104,10
106,0.878825,106,0.545583,10
107,0.916269,107,0.445815,10
108,0.902647,108,0.488491,10
109,0.911087,109,0.460052,10
110,0.850236,110,0.626432,10
111,0.893683,111,0.511961,10
112,0.835145,112,0.713708,10
113,0.877087,113,0.552229,10
114,0.943236,114,0.36216,10
115,0.856356,115,0.618473,10
116,0.834284,116,0.677159,10
117,0.839404,117,0.638291,10
118,0.856238,118,0.59017,10
119,0.901126,119,0.502631,10
120,0.893876,120,0.501721,10
121,0.903484,121,0.473588,10
122,0.776794,122,0.892458,10
123,0.814846,123,0.674159,10
124,0.896218,124,0.523884,10
125,0.858142,125,0.59281,10
126,0.892836,126,0.519703,10
127,0.881882,127,0.509036,10
128,0.880762,128,0.540389,10
129,0.846054,129,0.695781,10
130,0.87856,130,0.556589,10
131,0.894828,131,0.482517,10
132,0.810599,132,0.703017,10
133,0.796784,133,0.723456,10
134,0.846148,134,0.644663,10
135,0.921794,135,0.429905,10
136,0.762592,136,1.1214,10
137,0.807478,137,0.779516,10
138,0.813732,138,0.772875,10
139,0.872507,139,0.563664,10
140,0.813262,140,0.805903,10
141,0.751862,141,0.864277,10
142,0.778496,142,0.799094,10
143,0.860571,143,0.604402,10
144,0.890446,144,0.541939,10
145,0.857163,145,0.586679,10
0,0.841751,0,0.688188,10
1,0.857837,1,0.620556,10
2,0.892346,2,0.512339,10
3,0.864452,3,0.611747,10
4,0.895064,4,0.450794,10
5,0.733395,5,1.07832,10
6,0.828426,6,0.627347,10
7,0.828369,7,0.669342,10
8,0.897802,8,0.547879,10
9,0.843796,9,0.685858,10
10,0.844123,10,0.636586,10
11,0.833267,11,0.701,10
12,0.844462,12,0.611355,10
13,0.867021,13,0.539149,10
14,0.86152,14,0.569771,10
15,0.902759,15,0.489786,10
16,0.868854,16,0.526985,10
17,0.873787,17,0.555487,10
18,0.910027,18,0.41843,10
19,0.822677,19,0.665518,10
20,0.868449,20,0.557934,10
21,0.929447,21,0.396626,10
22,0.912377,22,0.485087,10
23,0.896031,23,0.489675,10
24,0.886424,24,0.541459,10
25,0.907578,25,0.465471,10
26,0.910012,26,0.464365,10
27,0.902595,27,0.444847,10
28,0.881832,28,0.533305,10
29,0.869037,29,0.566223,10
30,0.938447,30,0.346195,10
31,0.904391,31,0.483221,10
32,0.885338,32,0.488734,10
33,0.828418,33,0.660589,10
34,0.893234,34,0.494528,10
35,0.887923,35,0.521208,10
36,0.915821,36,0.456031,10
37,0.861625,37,0.614013,10
38,0.895915,38,0.529277,10
39,0.885629,39,0.545901,10
40,0.8795,40,0.530293,10
41,0.803293,41,0.767839,10
42,0.901429,42,0.491355,10
43,0.810352,43,0.810049,10
44,0.888372,44,0.51798,10
45,0.877508,45,0.636509,10
46,0.882936,46,0.526318,10
47,0.88198,47,0.526914,10
48,0.919408,48,0.403717,10
49,0.890195,49,0.524472,10
50,0.861903,50,0.58669,10
51,0.882183,51,0.521551,10
52,0.907122,52,0.47795,10
53,0.865992,53,0.588738,10
54,0.818156,54,0.730008,10
55,0.882805,55,0.521783,10
56,0.887674,56,0.517943,10
57,0.924484,57,0.434359,10
58,0.836881,58,0.700788,10
59,0.753271,59,1.02431,10
60,0.85021,60,0.633602,10
61,0.867098,61,0.574902,10
62,0.881486,62,0.50151,10
63,0.862329,63,0.585675,10
64,0.913471,64,0.434167,10
65,0.887413,65,0.508036,10
66,0.83295,66,0.626321,10
67,0.894432,67,0.468768,10
68,0.771895,68,0.872585,10
69,0.893806,69,0.502011,10
70,0.837795,70,0.692503,10
71,0.900957,71,0.487549,10
72,0.923159,72,0.426674,10
73,0.903725,73,0.454437,10
74,0.897876,74,0.478178,10
75,0.803863,75,0.759947,10
76,0.860029,76,0.594154,10
77,0.927225,77,0.429616,10
78,0.892857,78,0.520792,10
79,0.839984,79,0.698085,10
80,0.866576,80,0.586436,10
81,0.88861,81,0.513405,10
82,0.9035,82,0.520862,10
83,0.830997,83,0.704549,10
84,0.86598,84,0.551812,10
